system,param,current_value,type,sweep_tier,consumed_vec,consumed_tier2,consumed_live,test_status,n_runs_obs,distinct_values_tested,best_value_seen,best_mean_pool_sharpe,priority_rank,suggested_action,suggested_path,sweep_enabled,test_values,user_set_value,notes
tradier,FG_FEAR_THRESHOLD,25,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,12.5|18.75|25|31.25|37.5,,
tradier,FG_GREED_THRESHOLD,75,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,37.5|56.25|75|93.75|112.5,,
tradier,FUNDING_EXTREME_LONG_THRESHOLD_PCT,-0.03,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-0.045|-0.0375|-0.03|-0.0225|-0.015,,
tradier,FUNDING_EXTREME_SHORT_THRESHOLD_PCT,0.05,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.025|0.0375|0.05|0.0625|0.075,,
tradier,GHOST_ABSENT_ALERT_THRESHOLD,3,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.5|2.25|3|3.75|4.5,,
tradier,HOLD_BARS_CLOSE,50,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,25|37.5|50|62.5|75,,
tradier,HOLD_BARS_MID,500,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,250|375|500|625|750,,
tradier,HOLD_BARS_OPEN,200,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,100|150|200|250|300,,
tradier,HTF_DC_BREAKOUT_TRADIER_THRESHOLD_PCT,0,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0|0.5|1,,
tradier,K_LOWER_HIGH_LTF_THRESHOLD,65,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,32.5|48.75|65|81.25|97.5,,
tradier,K_ZONE_LONG_THRESHOLD_TRADIER,35,int,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,17.5|26.25|35|43.75|52.5,,
tradier,K_ZONE_SHORT_THRESHOLD_TRADIER,65,int,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,32.5|48.75|65|81.25|97.5,,
tradier,LH_HL_FILTER_DC_THRESHOLD_PCT,0.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.25|0.375|0.5|0.625|0.75,,
tradier,LR_PCTB_D_LONG_ENTRY_THRESHOLD,0.2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.1|0.15|0.2|0.25|0.3,,
tradier,LR_PCTB_D_SHORT_THRESHOLD,0.1,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.05|0.075|0.1|0.125|0.15,,
tradier,LS_RATIO_EXTREME_THRESHOLD,70,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,35|52.5|70|87.5|105,,
tradier,MFI_LONG_THRESHOLD_D,80,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,40|60|80|100|120,,
tradier,MICRO_SCALP_STOCKS_GAIN_THRESHOLD_PCT,0.2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.1|0.15|0.2|0.25|0.3,,
tradier,MINERVINI_MAX_HOLD_DAYS,40,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,20|30|40|50|60,,
tradier,MIN_HOLD_BARS_TRADIER,40,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,20|30|40|50|60,,
tradier,MIN_HOLD_MINUTES_TRADIER,30,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,15|22.5|30|37.5|45,,
tradier,MITIGATOR_AUGMENT_THRESHOLD,0.3,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.15|0.225|0.3|0.375|0.45,,
tradier,MOM3_LONG_THRESHOLD,-0.75,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-1.125|-0.9375|-0.75|-0.5625|-0.375,,
tradier,MOM3_SHORT_THRESHOLD,1,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.5|0.75|1|1.25|1.5,,
tradier,MOM5_LONG_THRESHOLD,-1,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-1.5|-1.25|-1|-0.75|-0.5,,
tradier,MOM5_SHORT_THRESHOLD,1,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.5|0.75|1|1.25|1.5,,
tradier,MONITOR_REDUCTION_STALE_THRESHOLD,180,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,90|135|180|225|270,,
tradier,MOVER_THRESHOLD,5,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,2.5|3.75|5|6.25|7.5,,
tradier,MTS_BOTTOM_BONUS_THRESHOLD,25,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,12.5|18.75|25|31.25|37.5,,
tradier,MTS_BOTTOM_STRONG_THRESHOLD,40,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,20|30|40|50|60,,
tradier,OPTIMAL_HOLD_BARS_15M,999,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,499.5|749.25|999|1248.75|1498.5,,
tradier,OPTIMAL_HOLD_BARS_3M,999,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,499.5|749.25|999|1248.75|1498.5,,
tradier,OPTIONS_AUGMENT_INTO_LOSS_THRESHOLD,0.85,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.425|0.6375|0.85|1.0625|1.275,,
tradier,OPTIONS_CSP_MAX_HOLD_DAYS,21,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,10.5|15.75|21|26.25|31.5,,
tradier,OPTIONS_SPREAD_MAX_HOLD_DAYS,21,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,10.5|15.75|21|26.25|31.5,,
tradier,ORB_MAX_HOLD_MINUTES,150,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,75|112.5|150|187.5|225,,
tradier,OVERNIGHT_GAP_HEDGE_SENTIMENT_THRESHOLD,20,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,10|15|20|25|30,,
tradier,POSITION_STALE_THRESHOLD_SECONDS,60,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,30|45|60|75|90,,
tradier,REDUCE_HUGE_LOSS_THRESHOLD,-999,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-1498.5|-1248.75|-999|-749.25|-499.5,,
tradier,REENTRY_K15M_PARTIAL_THRESHOLD,90,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,45|67.5|90|112.5|135,,
tradier,REGIME_ENTER_TRENDING_THRESHOLD,30,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,15|22.5|30|37.5|45,,
tradier,REGIME_RANGING_MIN_HOLD_BARS,8,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,4|6|8|10|12,,
tradier,REGIME_TRENDING_K_RESET_THRESHOLD,40,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,20|30|40|50|60,,
tradier,REGIME_TRENDING_MIN_HOLD_BARS,48,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,24|36|48|60|72,,
tradier,ROTATION_HOLD_DAYS,7,int,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,11,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,3.5|5.25|7|8.75|10.5,,
tradier,RP_PROTECT_THRESHOLD,70,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,35|52.5|70|87.5|105,,
tradier,RP_STRONG_THRESHOLD,70,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,35|52.5|70|87.5|105,,
tradier,RP_WEAK_THRESHOLD,30,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,15|22.5|30|37.5|45,,
tradier,RSI2_ENTRY_THRESHOLD,3,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,1.5|2.25|3|3.75|4.5,,
tradier,RSI2_THRESHOLD_LONG,15,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,7.5|11.25|15|18.75|22.5,,
tradier,RSI2_THRESHOLD_SHORT,85,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,42.5|63.75|85|106.25|127.5,,
tradier,RVOL_SCORE_BOOST_THRESHOLD,2,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
tradier,RZ_BOT_BB_THRESHOLD,0.375,float,VEC_SCREEN,1,0,1,TESTED,104,0.1|0.15|0.2,0.2,0.2921,11,RETEST_ADOPT,"History favors RZ_BOT_BB_THRESHOLD=0.2 (mean pool_sharpe 0.2921 over 104 runs) vs current 0.375. Re-run Tier-2 OFAT at sample floor to confirm, THEN promote — do not adopt on history alone.",Y,0.1|0.15|0.2,,
tradier,RZ_TOP_BB_THRESHOLD,0.85,float,VEC_SCREEN,1,0,1,TESTED,104,0.8|0.85|0.9,0.8,0.3003,11,RETEST_ADOPT,"History favors RZ_TOP_BB_THRESHOLD=0.8 (mean pool_sharpe 0.3003 over 104 runs) vs current 0.85. Re-run Tier-2 OFAT at sample floor to confirm, THEN promote — do not adopt on history alone.",Y,0.8|0.85|0.9,,
tradier,SCALP_MAX_HOLD_MINUTES,180,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,90|135|180|225|270,,
tradier,SCALP_V2_MAX_HOLD_MINUTES,15,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,7.5|11.25|15|18.75|22.5,,
tradier,SCALP_V2_REDZONE_K_THRESHOLD,90,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,45|67.5|90|112.5|135,,
tradier,SMA200_DIST_LONG_THRESHOLD,-3,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-4.5|-3.75|-3|-2.25|-1.5,,
tradier,SMA200_DIST_LONG_THRESHOLD_4H,-10,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,-15|-12.5|-10|-7.5|-5,,
tradier,SMFI_MAX_HOLD_DAYS,10,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,5|7.5|10|12.5|15,,
tradier,SPIKE_FADE_THRESHOLD_PCT,2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,1|1.5|2|2.5|3,,
tradier,SWEEP_OPTIMAL_HOLD_BARS,8,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,4|6|8|10|12,,
tradier,TRADIER_DC_DAYTRADE_MAX_HOLD_MINUTES,240,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,120|180|240|300|360,,
tradier,TRADIER_DC_POSITION_ENTRY_THRESHOLD,0.25,float,ENGINE_SCREEN,0,1,1,TESTED,29985,0.15|0.25|0.35|0.5,0.15,0,11,RETEST_ADOPT,"History favors TRADIER_DC_POSITION_ENTRY_THRESHOLD=0.15 (mean pool_sharpe 0.0 over 29985 runs) vs current 0.25. Re-run Tier-2 OFAT at sample floor to confirm, THEN promote — do not adopt on history alone.",Y,0.15|0.25|0.35|0.5,,
tradier,TRADIER_ENTRY_SCORE_THRESHOLD,30,int,VEC_SCREEN,1,1,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,15|22.5|30|37.5|45,,
tradier,TRADIER_K_ZONE_LONG_THRESHOLD_TRADIER,35,int,ENGINE_SCREEN,0,1,1,TESTED,29985,35|50|80,35,0,11,CONFIRMED_DEFAULT,"Current value 35 is the best tested (mean pool_sharpe 0.0, 29985 runs). Hold; widen range only if seeking marginal gain.",Y,35|50|80,,
tradier,TRADIER_K_ZONE_SHORT_THRESHOLD_TRADIER,65,int,ENGINE_SCREEN,0,1,1,TESTED,29985,20|50|65,65,0,11,CONFIRMED_DEFAULT,"Current value 65 is the best tested (mean pool_sharpe 0.0, 29985 runs). Hold; widen range only if seeking marginal gain.",Y,20|50|65,,
tradier,TRADIER_MIN_HOLD_MINUTES,42,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,21|31.5|42|52.5|63,,
tradier,TRA_MIN_HOLD_MINUTES,1440,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,720|1080|1440|1800|2160,,
tradier,TRA_WT_DC_ENTRY_THRESHOLD,85,float,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,42.5|63.75|85|106.25|127.5,,
tradier,V8Q_MIN_HOLD_BARS,10,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,5|7.5|10|12.5|15,,
tradier,VIX_EXTREME_THRESHOLD,40,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,20|30|40|50|60,,
tradier,VIX_PANIC_THRESHOLD,30,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,15|22.5|30|37.5|45,,
tradier,VOL_SPIKE_RELVOL_THRESHOLD,3,float,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.5|2.25|3|3.75|4.5,,
tradier,WT_15M_VEL_NEAR_ZERO_THRESHOLD,0.1,float,VEC_SCREEN,1,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,0.05|0.075|0.1|0.125|0.15,,
tradier,WT_DC_ENTRY_THRESHOLD,45,float,VEC_SCREEN,1,1,1,TESTED,8414,35|43|55|75,55,0.1607,11,RETEST_ADOPT,"History favors WT_DC_ENTRY_THRESHOLD=55 (mean pool_sharpe 0.1607 over 8414 runs) vs current 45. Re-run Tier-2 OFAT at sample floor to confirm, THEN promote — do not adopt on history alone.",Y,35|43|55|75,,
tradier,ZERO_CONFIRMATION_THRESHOLD_API,5,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,2.5|3.75|5|6.25|7.5,,
tradier,ZERO_CONFIRMATION_THRESHOLD_WS,1,int,DEAD,0,0,0,OBSOLETE,,,,,11,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.5|0.75|1|1.25|1.5,,
tradier,ZONE_CLOSE_THRESHOLD,20,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,10|15|20|25|30,,
tradier,ZONE_MID_THRESHOLD,30,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,15|22.5|30|37.5|45,,
tradier,ZONE_OPEN_THRESHOLD,25,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,11,SCREEN_HIGH,UNTESTED churn/exit/entry/sizing lever -> HIGH priority Tier-2 OFAT (biggest gain/mo + sharpe leverage). Screen first.,Y,12.5|18.75|25|31.25|37.5,,
tradier,ABLATION_DISABLE_PERIODIC_REENTRY,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,12,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,ABLATION_DISABLE_REENTRY,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,12,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,ABLATION_DISABLE_REENTRY_ENFORCE,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,12,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,BOUNCE_REENTRY_ENABLED_TRADIER,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,12,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,BOUNCE_REENTRY_K_RESET_LONG_TRADIER,35,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,12,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,17.5|26.25|35|43.75|52.5,,
tradier,BOUNCE_REENTRY_K_RESET_SHORT_TRADIER,65,int,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,12,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,32.5|48.75|65|81.25|97.5,,
tradier,BOUNCE_TOP_REENTRY_MULT,1.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,12,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.75|1.125|1.5|1.875|2.25,,
tradier,BREAKOUT_LEASH_REENTRY_MULT,1.5,float,DEAD,0,0,0,OBSOLETE,,,,,12,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.75|1.125|1.5|1.875|2.25,,
tradier,DELTA_GATE_GUARANTEED_REENTRY,True,bool,DEAD,0,0,0,OBSOLETE,,,,,12,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,DELTA_GATE_REENTRY,True,bool,DEAD,0,0,0,OBSOLETE,,,,,12,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,DELTA_REENTRY_HTF_GATE,4h,str,DEAD,0,0,0,OBSOLETE,,,,,12,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
tradier,DELTA_REENTRY_MIN_TF,2,int,DEAD,0,0,0,OBSOLETE,,,,,12,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
