field,classification,connected_crypto,connected_tradier,source_venue_applicability,family,lifecycle_consumers,exact_native_tf_crypto,exact_native_tf_tradier,required_npz_arrays,timeframe_applicability,v12_causal_read_sites,integrated_contract_sites,classification_reason,current_quickconfig_presence_not_used_as_credit,prior_vector_census_not_used_as_credit,prior_live_census_not_used_as_credit,engine_sha256
MTS_ENTRY_QUALITY_MIN_SHORT,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MTS_ENTRY_QUALITY_STRONG,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MTS_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,FILTER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MTS_WEIGHT_D,CONNECTED_BOTH,True,True,BOTH,MTS_WEIGHT_D,ENTRY|REENTRY,N/A_NOT_CONNECTED,native=5m;required=D,[],"[""D""]","[""v12_quick_engine.py:6393:_tradier_signal_score_family""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MULT_FILE,CONNECTED_BOTH,True,True,BOTH,MULT_FILE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_EXIT_ENABLED,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_HTF_K_MIN,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_HTF,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_HTF_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_HTF,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_HTF_RSI_MIN,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_HTF,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,"[""rsi_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_HTF_TFS,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_HTF,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_LTF_FALL_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_LTF,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_LTF_FALL_TFS,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_LTF,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_MIN_GAIN_PCT,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_MIN,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_REENTRY_DC_TOL_PCT,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_REENTRY,REENTRY,N/A_NOT_CONNECTED,native=5m;required=1h|4h,"[""close_{tf}"",""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_reentry_augment_gap_batch3:data/reports/V12_REENTRY_AUGMENT_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_REENTRY_ENABLED,CONNECTED_BOTH,True,True,BOTH,REENTRY,REENTRY,N/A_NOT_CONNECTED,native=5m;required=1h|4h,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_reentry_augment_gap_batch3:data/reports/V12_REENTRY_AUGMENT_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_CORRECTION_SYMBOLS,CONNECTED_BOTH,True,True,BOTH,MU_CORRECTION_SYMBOLS,EXIT|REENTRY|STOP,N/A_NOT_CONNECTED,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
MU_LONG_2276_BASE_PATHS,CONNECTED_BOTH,True,True,BOTH,MU_LONG_2276,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEVER_GO_RED_STOP_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_DC_STOP_FIELD,CONNECTED_BOTH,True,True,BOTH,NEWBORN_DC_STOP,EXIT|STOP,N/A_NOT_CONNECTED,native=5m;required=5m,"[""close_{tf}"",""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_DC_STOP_MAX_AGE_MIN,CONNECTED_BOTH,True,True,BOTH,NEWBORN_DC_STOP,EXIT|STOP,N/A_NOT_CONNECTED,native=5m;required=5m,"[""close_{tf}"",""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch4:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH4_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,EXIT|STOP,native=3m;required=3m,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_NEWBORN_LOSS_KILL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_GAIN_THRESHOLD_PCT,CONNECTED_BOTH,True,True,BOTH,FILTER,EXIT|STOP,native=3m;required=3m,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_MIN_AGE_MIN,CONNECTED_BOTH,True,True,BOTH,NEWBORN_LOSS_KILL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_NEWBORN_LOSS_KILL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_REQUIRE_VEL_AGAINST,CONNECTED_BOTH,True,True,BOTH,FILTER,EXIT|STOP,native=3m;required=3m,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_SURGICAL_ONLY,CONNECTED_BOTH,True,True,BOTH,NEWBORN_LOSS_KILL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_VEL_TF,CONNECTED_BOTH,True,True,BOTH,GLOBAL,EXIT|STOP,native=3m,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_LOSS_KILL_WINDOW_MIN,CONNECTED_BOTH,True,True,BOTH,GLOBAL,EXIT|STOP,native=3m;required=3m,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_PROTECT_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_PROTECT_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_NEWBORN_PROTECT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWBORN_PROTECT_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_NEWBORN_PROTECT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWS_POLL_INTERVAL_CRYPTO,CONNECTED_BOTH,True,True,CRYPTO,NEWS_POLL_INTERVAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWS_POLL_INTERVAL_SOCIAL,CONNECTED_BOTH,True,True,BOTH,NEWS_POLL_INTERVAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWS_SENTIMENT_DECAY_HOURS,CONNECTED_BOTH,True,True,BOTH,NEWS_SENTIMENT_DECAY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWS_SENTIMENT_MIN_ARTICLES,CONNECTED_BOTH,True,True,BOTH,NEWS_SENTIMENT_MIN,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEWS_SENTIMENT_WEIGHT,CONNECTED_BOTH,True,True,BOTH,NEWS_SENTIMENT_WEIGHT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEW_POSITION_MAX_LOSS_THRESHOLD,CONNECTED_BOTH,True,True,BOTH,FILTER,REDUCE|STOP,native=3m,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NEW_POSITION_MIN_AGE_SECONDS,CONNECTED_BOTH,True,True,BOTH,GLOBAL,REDUCE|STOP,native=3m,native=5m,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch5:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH5_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NOLOSS_BYPASS_WT5OF5_ENABLED,CONNECTED_BOTH,True,True,BOTH,VEC_NOLOSS_BYPASS_WT5OF5,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NOLOSS_BYPASS_WT5OF5_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_NOLOSS_BYPASS_WT5OF5,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_15m"",""close_1h"",""close_1m"",""close_3m"",""close_4h"",""close_D"",""high_15m"",""high_1h"",""high_1m"",""high_3m"",""high_4h"",""high_D"",""low_15m"",""low_1h"",""low_1m"",""low_3m"",""low_4h"",""low_D"",""wt1_15m"",""wt1_1h"",""wt1_1m"",""wt1_3m"",""wt1_4h"",""wt1_D"",""wt2_15m"",""wt2_1h"",""wt2_1m"",""wt2_3m"",""wt2_4h"",""wt2_D""]","[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NOLOSS_BYPASS_WT5OF5_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_NOLOSS_BYPASS_WT5OF5,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NOLOSS_BYPASS_WT_5OF5_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,NOLOSS_BYPASS_WT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NOLOSS_DC4H_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,NOLOSS_DC4H_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
NOLOSS_MIN_PROFIT_PCT,CONNECTED_BOTH,True,True,BOTH,NOLOSS_MIN_PROFIT,EXIT|REDUCE,native=3m,native=5m,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch6:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH6_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
OBLIGATORY_HEDGE_ENABLED,CONNECTED_BOTH,True,True,BOTH,OBLIGATORY_HEDGE_ENABLED,EXIT|HEDGE|HOLD|REDUCE|STOP,native=3m;required=1m|3m|15m|1h,N/A_NOT_CONNECTED,[],"[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
OBLIGATORY_HEDGE_OR_CLOSE_LOOP_ENABLED,CONNECTED_BOTH,True,True,BOTH,OBLIGATORY_HEDGE_OR,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
OBLIGATORY_HEDGE_OR_CLOSE_LOOP_INTERVAL_SECONDS,CONNECTED_BOTH,True,True,BOTH,OBLIGATORY_HEDGE_OR,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
OBLIGATORY_HEDGE_WT_TFS,CONNECTED_BOTH,True,True,BOTH,OBLIGATORY_HEDGE_WT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
OBLIGATORY_HEDGE_WT_TFS_REQUIRED,CONNECTED_BOTH,True,True,BOTH,OBLIGATORY_HEDGE_WT,EXIT|HEDGE|HOLD|REDUCE|STOP,native=3m;required=1m|3m|15m|1h,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
OBLIGATORY_HEDGE_WT_USE_15M,CONNECTED_BOTH,True,True,BOTH,OBLIGATORY_HEDGE_WT,EXIT|HEDGE|HOLD|REDUCE|STOP,native=3m;required=15m,native=5m;required=15m,"[""wt1_15m"",""wt2_15m""]","[""15m""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
OBLIGATORY_HEDGE_WT_USE_1H,CONNECTED_BOTH,True,True,BOTH,OBLIGATORY_HEDGE_WT,EXIT|HEDGE|HOLD|REDUCE|STOP,native=3m;required=15m|1h,native=5m;required=15m|1h,"[""wt1_1h"",""wt2_1h""]","[""1h""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
OBLIGATORY_HEDGE_WT_USE_1M,CONNECTED_BOTH,True,True,BOTH,OBLIGATORY_HEDGE_WT,EXIT|HEDGE|HOLD|REDUCE|STOP,native=3m;required=1m|15m,native=5m;required=1m|15m,"[""wt1_1m"",""wt2_1m""]","[""1m""]",[],"[""v12_exit_reduce_gap_batch3:data/reports/V12_EXIT_REDUCE_STOP_GAP_BATCH3_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
