param,family,main_switch,activation_dependencies,master_resolution,group,registry_role,role,kind,default,test_values,default_control_present,grid_repair_reasons,screen_backends,differential_readiness,deployment_scope,binding_evidence,static_read_sites,promotion_blockers,precedence_layer,precedence_order,retest_class,description,description_source,switch_guidance,per_symbol_live_read,consumed_by,invalidates_layers,requires_controls
LR_PCTB_D_LONG_ENTRY_ENABLED,LR_PCTB_D,,[],SELF_MASTER,ENTRY,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,ENTRY MAIN SWITCH — turns the lr pctb d long entry enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
LR_PCTB_D_LONG_ENTRY_THRESHOLD,LR_PCTB_D,LR_PCTB_D_LONG_ENTRY_ENABLED,"[""LR_PCTB_D_LONG_ENTRY_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,ENTRY,FILTER,FILTER,num,0.2,"[0.1, 0.15, 0.2, 0.25, 0.3]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],ENTRY_FILTER,30,ENTRY_AND_DOWNSTREAM,ENTRY FILTER — sets the lr pctb d long entry threshold entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only.,GENERATED_CONSERVATIVE,Tighten to reduce qualifying entries; loosen to restore trades; verify polarity.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
LR_PCTB_D_SHORT_THRESHOLD,LR_PCTB_D,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,0.1,"[0.05, 0.075, 0.1, 0.125, 0.15]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting lr pctb d short threshold regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
LS_RATIO_ENFORCE_TRADIER,LS_RATIO_ENFORCE,,[],STANDALONE_OR_UNRESOLVED,OTHER,MAIN_SWITCH,FILTER,bool,True,"[true, false]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""exact_wrapper"": [""backtest_v8_engine.py""], ""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting ls ratio enforce tradier regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=False; global-only.",GENERATED_CONSERVATIVE,Treat as a cross-cutting guard; retest the complete bundle or mark RECONNECT.,False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
LS_RATIO_MAX_TRADIER,LS_RATIO_MAX,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,2.0,"[1.0, 1.5, 2.0, 2.5, 3.0]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""exact_wrapper"": [""backtest_v8_engine.py""], ""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting ls ratio maximum tradier regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
LS_RATIO_MIN_TRADIER,LS_RATIO_MIN,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,0.5,"[0.25, 0.375, 0.5, 0.625, 0.75]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""exact_wrapper"": [""backtest_v8_engine.py""], ""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting ls ratio minimum tradier regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
LUNCH_DEADZONE_ENABLED,LUNCH_DEADZONE,,[],SELF_MASTER,OTHER,MAIN_SWITCH,MAIN_SWITCH,bool,True,"[true, false]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,OTHER MAIN SWITCH — turns the lunch deadzone enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
LUNCH_DEADZONE_SIZE_MULT,LUNCH_DEADZONE_SIZE,LUNCH_DEADZONE_ENABLED,"[""LUNCH_DEADZONE_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,SUB_SETTING,SUB_SETTING,num,0.5,"[0.25, 0.375, 0.5, 0.625, 0.75]",True,[],"[""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,{},"[""NO_LIVE_DECISION_READ""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the lunch deadzone size multiplier deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": false, ""tier2"": true, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MANDATORY_REENTRY_DC4_WINDOW_MIN,MANDATORY_REENTRY_DC4,,[],STANDALONE_OR_UNRESOLVED,ENTRY,FILTER,FILTER,num,30.0,"[15.0, 22.5, 30.0, 37.5, 45.0]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],REENTRY,60,REENTRY_CYCLE,ENTRY FILTER — sets the mandatory reentry dc4 window minimum entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only.,GENERATED_CONSERVATIVE,Enable/loosen when valid exits miss continuation; never clear the reclaim latch.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MARKET_QUALITY_SCORE_ENABLED_TRADIER,MARKET_QUALITY_SCORE,,[],SELF_MASTER,OTHER,MAIN_SWITCH,MAIN_SWITCH,bool,True,"[true, false]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,OTHER MAIN SWITCH — turns the market quality score enabled tradier action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MAX_CONCURRENT_POSITIONS,MAX_CONCURRENT_POSITIONS,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,16,"[8, 12, 16, 20, 24]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting maximum concurrent positions regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MAX_DAILY_LOSS_PCT,MAX_DAILY_LOSS,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,3.0,"[1.5, 2.25, 3.0, 3.75, 4.5]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting maximum daily loss percent regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MAX_ORDER_VALUE,MAX_ORDER_VALUE,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,2500.0,"[1250.0, 1875.0, 2500.0, 3125.0, 3750.0]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,PER_SYMBOL,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting maximum order value regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; per-symbol.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",True,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MAX_POSITION_SIZE,MAX_POSITION_SIZE,,[],STANDALONE_OR_UNRESOLVED,SIZING,FILTER,FILTER,num,2250.0,"[1125.0, 1687.5, 2250.0, 2812.5, 3375.0]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""exact_wrapper"": [""backtest_v8_engine.py""], ""live_decision"": [""tradier_manage.py"", ""tradier_positions.py""]}",[],SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING FILTER — sets the maximum position size deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MAX_SYMBOL_VALUE_TRADIER,MAX_SYMBOL_VALUE,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,3750.0,"[1875.0, 2812.5, 3750.0, 4687.5, 5625.0]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting maximum symbol value tradier regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MFI_ENTRY_ENABLED,MFI_ENTRY,,[],SELF_MASTER,ENTRY,MAIN_SWITCH,MAIN_SWITCH,bool,True,"[true, false]",True,[],"[""VECTOR_DIAGNOSTIC"", ""EXACT_V8""]",READY_VECTOR_SCREEN_THEN_EXACT,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""exact_wrapper"": [""backtest_v8_engine.py"", ""v8_quick_engine.py""], ""live_decision"": [""tradier_manage.py""], ""vector"": [""v8_vec_sweep.py""]}",[],FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,ENTRY MAIN SWITCH — turns the money-flow index entry enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": true, ""vec"": true}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MFI_FLIP_EXIT_ENABLED,MFI_FLIP_EXIT,,[],SELF_MASTER,EXIT,MAIN_SWITCH,MAIN_SWITCH,bool,True,"[true, false]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,"{""exact_wrapper"": [""v8_quick_engine.py""]}","[""DIRECT_BINDING_PROOF_REQUIRED""]",FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,EXIT MAIN SWITCH — turns the money-flow index flip exit enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MFI_FLIP_EXIT_LONG_THRESHOLD,MFI_FLIP_EXIT,MFI_FLIP_EXIT_ENABLED,"[""MFI_FLIP_EXIT_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,EXIT,FILTER,FILTER,num,70.0,"[35.0, 52.5, 70.0, 87.5]",True,[],"[""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,"{""exact_wrapper"": [""v8_quick_engine.py""]}","[""NO_LIVE_DECISION_READ""]",EXIT_FILTER,50,EXIT_REENTRY_BUNDLE,"EXIT FILTER — sets the money-flow index flip exit long threshold close/reduce condition or value; it must be measured with a frozen entry population and paired reentry; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Tighten to delay/fewer exits; loosen for earlier/more exits; measure.,False,"{""live"": false, ""tier2"": true, ""vec"": false}","[""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MFI_FLIP_EXIT_SHORT_THRESHOLD,MFI_FLIP_EXIT,MFI_FLIP_EXIT_ENABLED,"[""MFI_FLIP_EXIT_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,EXIT,FILTER,FILTER,num,30.0,"[15.0, 22.5, 30.0, 37.5, 45.0]",True,[],"[""EXACT_V8""]",RESEARCH_ONLY_NONDEPLOYABLE,NONDEPLOYABLE_NO_LIVE_READ,NO_LIVE_DECISION_READ,"{""exact_wrapper"": [""v8_quick_engine.py""]}","[""NO_LIVE_DECISION_READ""]",EXIT_FILTER,50,EXIT_REENTRY_BUNDLE,"EXIT FILTER — sets the money-flow index flip exit short threshold close/reduce condition or value; it must be measured with a frozen entry population and paired reentry; off=None; global-only. RESEARCH ONLY — no current live-decision read site was found, so a backtest result cannot be deployed as this knob.",GENERATED_CONSERVATIVE,Tighten to delay/fewer exits; loosen for earlier/more exits; measure.,False,"{""live"": false, ""tier2"": true, ""vec"": false}","[""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MFI_LONG_THRESHOLD_D,MFI_LONG_THRESHOLD,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,80.0,"[40.0, 60.0, 80.0, 100.0]",True,[],"[""VECTOR_DIAGNOSTIC"", ""EXACT_V8""]",READY_VECTOR_SCREEN_THEN_EXACT,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""exact_wrapper"": [""backtest_v8_engine.py""], ""live_decision"": [""tradier_manage.py""], ""vector"": [""v8_vec_sweep.py""]}",[],CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting money-flow index long threshold d regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": true, ""vec"": true}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MICRO_SCALP_STOCKS_GAIN_THRESHOLD_PCT,MICRO_SCALP_STOCKS,,[],STANDALONE_OR_UNRESOLVED,ENTRY,FILTER,FILTER,num,0.2,"[0.1, 0.15, 0.2, 0.25, 0.3]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],ENTRY_FILTER,30,ENTRY_AND_DOWNSTREAM,ENTRY FILTER — sets the micro scalp stocks gain threshold percent entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only.,GENERATED_CONSERVATIVE,Tighten to reduce qualifying entries; loosen to restore trades; verify polarity.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MICRO_SCALP_STOCKS_MAKER_ENABLED,MICRO_SCALP_STOCKS,,[],SELF_MASTER,ENTRY,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""VECTOR_DIAGNOSTIC"", ""EXACT_V8""]",READY_VECTOR_SCREEN_THEN_EXACT,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,ENTRY MAIN SWITCH — turns the micro scalp stocks maker enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": false, ""vec"": true}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MICRO_SCALP_STOCKS_PEAK_FLOOR_PCT,MICRO_SCALP_STOCKS,,[],STANDALONE_OR_UNRESOLVED,ENTRY,SUB_SETTING,SUB_SETTING,num,0.6,"[0.3, 0.45, 0.6, 0.75, 0.9]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""live_decision"": [""tradier_manage.py""]}",[],ENTRY_SOURCE,20,ENTRY_AND_DOWNSTREAM,ENTRY SUB SETTING — sets the micro scalp stocks peak floor percent entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only.,GENERATED_CONSERVATIVE,Sweep a bounded typed range; entry-count polarity is empirical.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
MINERVINI_ENABLED,MINERVINI,,[],SELF_MASTER,OTHER,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""EXACT_V8""]",READY_EXACT_ONLY,GLOBAL_ONLY,DIRECT_LIVE_CONFIG_READ,"{""exact_wrapper"": [""backtest_v8_engine.py""], ""live_decision"": [""tradier_manage.py""]}",[],FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,OTHER MAIN SWITCH — turns the minervini enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": true, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
